,id,sex,genotype,phenotype_x,Perimeter,area,ellipse axe 1 length,max axe 1 length,deviation max axe 1 from center,axe 1 Moment 2,axe 1 Moment 3,axe 1 Moment 4,std axe 1 Moment 2,std axe 1 Moment 3,std axe 1 Moment 4,phenotype_y,Tribe,Genus,Species,sub-species,doresal/ventral,Anterior/Posterior,left/right,sub/Family,ellipse axe 2 length,max axe 2 length,deviation max axe 2 from center,axe 2 Moment 2,axe 2 Moment 3,axe 2 Moment 4,std axe 2 Moment 2,std axe 2 Moment 3,std axe 2 Moment 4,phenotype,sex-phenotype
129,877,f,a-s,aurora,5096.2808,714303,1204.0303,1202,23.002,3.29721E+11,2.79877E+14,2.55E+17,0.56523,0.60878,0.64282,aurora,,,,,,,,,,,,,,,,,,,
130,877,f,a-s,aurora,4869.3031,1128908,1779.2336,1841,-124.2176,1.01061E+12,1.23943E+15,1.65E+18,0.51394,0.56036,0.59761,aurora,,,,,,,,,,,,,,,,,,,
131,877,f,a-s,aurora,4869.3031,714303,1204.0303,1202,23.002,3.29721E+11,2.79877E+14,2.55E+17,0.56523,0.60878,0.64282,aurora,,,,,,,,,,,,,,,,,,,
132,878,f,a-s,aurora,4980.4747,1068891,1723.2011,1787,-106.6492,9.00492E+11,1.06996E+15,1.38E+18,0.51363,0.55978,0.59681,aurora,,,,,,,,,,,,,,,,,,,
133,878,f,a-s,aurora,4980.4747,694483,1174.152,1161,27.0785,3.02357E+11,2.49482E+14,2.21E+17,0.56833,0.61229,0.64663,aurora,,,,,,,,,,,,,,,,,,,
134,878,f,a-s,aurora,5159.2341,1068891,1723.2011,1787,-106.6492,9.00492E+11,1.06996E+15,1.38E+18,0.51363,0.55978,0.59681,aurora,,,,,,,,,,,,,,,,,,,
135,878,f,a-s,aurora,5159.2341,694483,1174.152,1161,27.0785,3.02357E+11,2.49482E+14,2.21E+17,0.56833,0.61229,0.64663,aurora,,,,,,,,,,,,,,,,,,,
136,899,f,e-s,elegans,4885.7539,1014277,1675.4523,1723,-129.3308,7.96981E+11,9.18343E+14,1.15E+18,0.51447,0.56148,0.59917,elegans,,,,,,,,,,,,,,,,,,,
137,899,f,e-s,elegans,4885.7539,641417,1122.8405,1106,31.2735,2.63171E+11,2.09517E+14,1.78E+17,0.57915,0.62269,0.6567,elegans,,,,,,,,,,,,,,,,,,,
138,899,f,e-s,elegans,4969.4107,1014277,1675.4523,1723,-129.3308,7.96981E+11,9.18343E+14,1.15E+18,0.51447,0.56148,0.59917,elegans,,,,,,,,,,,,,,,,,,,
139,899,f,e-s,elegans,4969.4107,641417,1122.8405,1106,31.2735,2.63171E+11,2.09517E+14,1.78E+17,0.57915,0.62269,0.6567,elegans,,,,,,,,,,,,,,,,,,,
140,900,m,e-s,elegans,4836.7346,1029113,1691.2402,1752,-99.9251,8.45439E+11,9.86692E+14,1.25E+18,0.51734,0.56282,0.59907,elegans,,,,,,,,,,,,,,,,,,,
141,900,m,e-s,elegans,4836.7346,679194,1112.5477,1103,-34.8546,2.63174E+11,2.05142E+14,1.71E+17,0.56435,0.60829,0.64256,elegans,,,,,,,,,,,,,,,,,,,
142,900,m,e-s,elegans,4751.563,1029113,1691.2402,1752,-99.9251,8.45439E+11,9.86692E+14,1.25E+18,0.51734,0.56282,0.59907,elegans,,,,,,,,,,,,,,,,,,,
143,900,m,e-s,elegans,4751.563,679194,1112.5477,1103,-34.8546,2.63174E+11,2.05142E+14,1.71E+17,0.56435,0.60829,0.64256,elegans,,,,,,,,,,,,,,,,,,,
144,910,m,a-s,aurora,4898.4229,1045544,1721.9239,1744,63.5746,1.09742E+12,1.36801E+15,1.81E+18,0.58745,0.62715,0.65813,aurora,,,,,,,,,,,,,,,,,,,
145,910,m,a-s,aurora,4898.4229,713369,1143.1772,1133,-23.3335,2.89467E+11,2.31365E+14,1.98E+17,0.56223,0.60641,0.64088,aurora,,,,,,,,,,,,,,,,,,,
146,910,m,a-s,aurora,5005.9377,1045544,1721.9239,1744,63.5746,1.09742E+12,1.36801E+15,1.81E+18,0.58745,0.62715,0.65813,aurora,,,,,,,,,,,,,,,,,,,
147,910,m,a-s,aurora,5005.9377,713369,1143.1772,1133,-23.3335,2.89467E+11,2.31365E+14,1.98E+17,0.56223,0.60641,0.64088,aurora,,,,,,,,,,,,,,,,,,,
148,911,f,a-s,aurora,4891.5529,1062733,1748.5802,1812,-99.4741,9.32196E+11,1.1282E+15,1.49E+18,0.51687,0.56298,0.60006,aurora,,,,,,,,,,,,,,,,,,,
149,911,f,a-s,aurora,4891.5529,691729,1181.6388,1173,30.4291,3.13161E+11,2.62054E+14,2.35E+17,0.57361,0.61686,0.65065,aurora,,,,,,,,,,,,,,,,,,,
150,911,f,a-s,aurora,4934.7488,1062733,1748.5802,1812,-99.4741,9.32196E+11,1.1282E+15,1.49E+18,0.51687,0.56298,0.60006,aurora,,,,,,,,,,,,,,,,,,,
151,911,f,a-s,aurora,4934.7488,691729,1181.6388,1173,30.4291,3.13161E+11,2.62054E+14,2.35E+17,0.57361,0.61686,0.65065,aurora,,,,,,,,,,,,,,,,,,,
152,912,m,a-e,elegans,4912.6757,1050717,1663.9251,1710,116.4902,1.08853E+12,1.33425E+15,1.74E+18,0.59522,0.63327,0.66303,elegans,,,,,,,,,,,,,,,,,,,
153,912,m,a-e,elegans,4912.6757,734010,1135.7489,1122,38.8988,3.02754E+11,2.4246E+14,2.08E+17,0.5724,0.6161,0.65025,elegans,,,,,,,,,,,,,,,,,,,
154,912,m,a-e,elegans,4914.9011,1050717,1663.9251,1710,116.4902,1.08853E+12,1.33425E+15,1.74E+18,0.59522,0.63327,0.66303,elegans,,,,,,,,,,,,,,,,,,,
155,912,m,a-e,elegans,4914.9011,734010,1135.7489,1122,38.8988,3.02754E+11,2.4246E+14,2.08E+17,0.5724,0.6161,0.65025,elegans,,,,,,,,,,,,,,,,,,,
156,920,f,s-s,silvana,4785.2543,1011564,1661.2457,1693,67.1495,1.01768E+12,1.23402E+15,1.59E+18,0.59245,0.63113,0.66131,silvana,,,,,,,,,,,,,,,,,,,
157,920,f,s-s,silvana,4785.2543,632047,1142.2383,1127,42.4403,2.44438E+11,1.92012E+14,1.62E+17,0.55181,0.59649,0.631,silvana,,,,,,,,,,,,,,,,,,,
158,920,f,s-s,silvana,4654.8767,1011564,1661.2457,1693,67.1495,1.01768E+12,1.23402E+15,1.59E+18,0.59245,0.63113,0.66131,silvana,,,,,,,,,,,,,,,,,,,
159,920,f,s-s,silvana,4654.8767,632047,1142.2383,1127,42.4403,2.44438E+11,1.92012E+14,1.62E+17,0.55181,0.59649,0.631,silvana,,,,,,,,,,,,,,,,,,,
160,921,f,a-e,elegans,4735.4208,920525,1622.5941,1690,-109.0442,6.82991E+11,7.6318E+14,9.28E+17,0.50969,0.55587,0.59296,elegans,,,,,,,,,,,,,,,,,,,
161,921,f,a-e,elegans,4735.4208,623303,1117.2292,1111,-7.2055,2.38788E+11,1.862E+14,1.56E+17,0.55711,0.6017,0.6365,elegans,,,,,,,,,,,,,,,,,,,
162,921,f,a-e,elegans,4949.83,920525,1622.5941,1690,-109.0442,6.82991E+11,7.6318E+14,9.28E+17,0.50969,0.55587,0.59296,elegans,,,,,,,,,,,,,,,,,,,
163,921,f,a-e,elegans,4949.83,623303,1117.2292,1111,-7.2055,2.38788E+11,1.862E+14,1.56E+17,0.55711,0.6017,0.6365,elegans,,,,,,,,,,,,,,,,,,,
164,927,m,a-s,aurora,,1095776,1739.7406,1778,91.1254,1.22811E+12,1.56774E+15,2.12E+18,0.59542,0.63375,0.66368,aurora,,,,,,,,,,,,,,,,,,,
165,927,m,a-s,aurora,,769811,1172.4541,1167,25.9293,3.29599E+11,2.70042E+14,2.37E+17,0.5607,0.60434,0.63831,aurora,,,,,,,,,,,,,,,,,,,
166,928,f,s-s,silvana,,1058401,1724.044,1780,75.5521,1.20225E+12,1.53746E+15,2.09E+18,0.59876,0.63626,0.66559,silvana,,,,,,,,,,,,,,,,,,,
167,928,f,s-s,silvana,,668327,1151.8818,1127,71.7797,2.73631E+11,2.19409E+14,1.88E+17,0.56776,0.61211,0.64646,silvana,,,,,,,,,,,,,,,,,,,
168,929,m,s-s,silvana,,1119504,1785.7689,1807,56.3271,1.25685E+12,1.62231E+15,2.23E+18,0.58637,0.62625,0.65735,silvana,,,,,,,,,,,,,,,,,,,
169,929,m,s-s,silvana,,736372,1194.8932,1178,84.9856,3.16017E+11,2.60716E+14,2.30E+17,0.55611,0.60054,0.63485,silvana,,,,,,,,,,,,,,,,,,,
170,930,m,e-s,elegans,,1140265,1807.1451,1834,127.7204,1.32916E+12,1.74229E+15,2.43E+18,0.58869,0.62802,0.65866,elegans,,,,,,,,,,,,,,,,,,,
171,930,m,e-s,elegans,,773699,1185.667,1176,29.2992,3.54574E+11,2.98049E+14,2.68E+17,0.57565,0.61873,0.65234,elegans,,,,,,,,,,,,,,,,,,,
172,931,f,a-s,aurora,,1113288,1729.6438,1768,77.7292,1.25882E+12,1.60888E+15,2.18E+18,0.60144,0.63947,0.66922,aurora,,,,,,,,,,,,,,,,,,,
173,931,f,a-s,aurora,,728345,1198.8292,1178,-107.5563,3.28211E+11,2.762E+14,2.49E+17,0.56985,0.61445,0.64928,aurora,,,,,,,,,,,,,,,,,,,
174,932,m,a-s,aurora,,992810,1672.808,1689,97.8023,1.00213E+12,1.22052E+15,1.58E+18,0.59484,0.63425,0.66501,aurora,,,,,,,,,,,,,,,,,,,
175,932,m,a-s,aurora,,690890,1132.3546,1110,4.4396,2.78667E+11,2.21455E+14,1.89E+17,0.57216,0.61655,0.65119,aurora,,,,,,,,,,,,,,,,,,,
176,933,m,s-s,silvana,,1144441,1804.4566,1846,71.156,1.35269E+12,1.78088E+15,2.49E+18,0.58894,0.62774,0.65808,silvana,,,,,,,,,,,,,,,,,,,
177,933,m,s-s,silvana,,762004,1183.6889,1177,-21.1163,3.24995E+11,2.67278E+14,2.36E+17,0.55486,0.59918,0.63369,silvana,,,,,,,,,,,,,,,,,,,
178,937,m,e-s,elegans,,1128681,1784.2198,1832,121.8915,1.32051E+12,1.72566E+15,2.40E+18,0.59042,0.62883,0.65884,elegans,,,,,,,,,,,,,,,,,,,
179,937,m,e-s,elegans,,743422,1156.5457,1152,6.9533,3.16945E+11,2.58546E+14,2.26E+17,0.56679,0.61045,0.64464,elegans,,,,,,,,,,,,,,,,,,,
180,938,m,a-s,aurora,,1044034,1712.0593,1752,76.2792,1.1199E+12,1.40252E+15,1.87E+18,0.59115,0.62979,0.66,aurora,,,,,,,,,,,,,,,,,,,
181,938,m,a-s,aurora,,716830,1140.5596,1126,-8.8303,2.96143E+11,2.37719E+14,2.04E+17,0.57083,0.61472,0.64904,aurora,,,,,,,,,,,,,,,,,,,
182,939,f,a-s,aurora,,1082792,1685.3851,1731,89.4713,1.16716E+12,1.45393E+15,1.92E+18,0.59979,0.63734,0.66667,aurora,,,,,,,,,,,,,,,,,,,
183,939,f,a-s,aurora,,689826,1168.4618,1157,36.574,3.02593E+11,2.50027E+14,2.21E+17,0.57244,0.61624,0.65053,aurora,,,,,,,,,,,,,,,,,,,
184,953,f,e-s,elegans,,1027377,1703.9601,1758,84.4075,1.13094E+12,1.4242E+15,1.90E+18,0.59681,0.63425,0.66349,elegans,,,,,,,,,,,,,,,,,,,
185,953,f,e-s,elegans,,652802,1158.8103,1134,-16.7902,2.79498E+11,2.28342E+14,2.00E+17,0.57701,0.62133,0.65594,elegans,,,,,,,,,,,,,,,,,,,
186,959,m,a-e,elegans,,1107715,1752.2013,1785,-96.0122,9.82764E+11,1.19003E+15,1.56E+18,0.52768,0.57377,0.61049,elegans,,,,,,,,,,,,,,,,,,,
187,959,m,a-e,elegans,,788341,1194.9261,1182,-1.1211,3.47628E+11,2.89374E+14,2.58E+17,0.5618,0.60576,0.6399,elegans,,,,,,,,,,,,,,,,,,,
188,960,m,e-s,elegans,,1020771,1704.9003,1763,-100.4361,8.58898E+11,1.01283E+15,1.30E+18,0.5203,0.56574,0.60202,elegans,,,,,,,,,,,,,,,,,,,
189,960,m,e-s,elegans,,682363,1122.8634,1109,17.5721,2.72659E+11,2.15456E+14,1.83E+17,0.56999,0.61402,0.64847,elegans,,,,,,,,,,,,,,,,,,,
190,961,f,a-s,aurora,,1029061,1697.9441,1753,-90.8807,8.40364E+11,9.84087E+14,1.25E+18,0.5155,0.56202,0.59935,aurora,,,,,,,,,,,,,,,,,,,
191,961,f,a-s,aurora,,668100,1167.234,1160,0.48277,2.8835E+11,2.3689E+14,2.09E+17,0.56635,0.61016,0.64441,aurora,,,,,,,,,,,,,,,,,,,
192,962,m,e-s,elegans,,1026295,1707.6306,1758,-112.4682,8.55897E+11,1.00756E+15,1.29E+18,0.51946,0.56535,0.60193,elegans,,,,,,,,,,,,,,,,,,,
193,962,m,e-s,elegans,,683169,1113.1893,1100,-8.3008,2.64396E+11,2.0601E+14,1.72E+17,0.56555,0.60962,0.64398,elegans,,,,,,,,,,,,,,,,,,,
194,971,f,a-s,aurora,,952032,1634.4409,1683,-100.0919,7.27705E+11,8.21933E+14,1.01E+18,0.51948,0.56578,0.60288,aurora,,,,,,,,,,,,,,,,,,,
195,971,f,a-s,aurora,,611415,1110.9766,1088,-27.1581,2.4037E+11,1.88097E+14,1.58E+17,0.57629,0.62047,0.65489,aurora,,,,,,,,,,,,,,,,,,,
196,972,f,e-s,elegans,,1032066,1696.3528,1747,-146.6818,8.32266E+11,9.70797E+14,1.23E+18,0.51403,0.56085,0.59836,elegans,,,,,,,,,,,,,,,,,,,
197,972,f,e-s,elegans,,667132,1129.8079,1105,-44.7081,2.69794E+11,2.14264E+14,1.82E+17,0.5755,0.61975,0.6542,elegans,,,,,,,,,,,,,,,,,,,
198,973,m,a-s,aurora,,1111560,1749.397,1793,105.6935,1.25758E+12,1.61418E+15,2.20E+18,0.59323,0.63158,0.66155,aurora,,,,,,,,,,,,,,,,,,,
199,973,m,a-s,aurora,,755244,1174.3056,1171,-20.7682,3.32329E+11,2.75002E+14,2.44E+17,0.56648,0.60981,0.64369,aurora,,,,,,,,,,,,,,,,,,,
200,974,m,a-e,elegans,,1094780,1760.3386,1795,-82.2323,9.60935E+11,1.16449E+15,1.53E+18,0.52194,0.56869,0.60601,elegans,,,,,,,,,,,,,,,,,,,
201,974,m,a-e,elegans,,767899,1179.4955,1167,-4.9277,3.3117E+11,2.72378E+14,2.40E+17,0.56273,0.60658,0.64062,elegans,,,,,,,,,,,,,,,,,,,
202,981,m,s-s,silvana,,1058762,1744.8289,1786,-53.0684,9.34163E+11,1.12565E+15,1.47E+18,0.52593,0.57146,0.60765,silvana,,,,,,,,,,,,,,,,,,,
203,981,m,s-s,silvana,,686771,1116.6119,1122,-3.2036,2.70564E+11,2.1246E+14,1.79E+17,0.55942,0.60278,0.63677,silvana,,,,,,,,,,,,,,,,,,,
204,982,m,a-s,aurora,,1005805,1671.659,1709,-91.4615,8.16615E+11,9.44292E+14,1.18E+18,0.52724,0.57296,0.60937,aurora,,,,,,,,,,,,,,,,,,,
205,982,m,a-s,aurora,,683937,1118.4368,1099,-44.3341,2.72088E+11,2.14207E+14,1.81E+17,0.57392,0.61793,0.65227,aurora,,,,,,,,,,,,,,,,,,,
206,988,f,s-s,silvana,,1057262,1745.0493,1813,-103.5839,9.24981E+11,1.11561E+15,1.46E+18,0.51591,0.56154,0.59808,silvana,,,,,,,,,,,,,,,,,,,
207,988,f,s-s,silvana,,648739,1157.9001,1144,14.7757,2.75004E+11,2.2356E+14,1.94E+17,0.56913,0.61284,0.64682,silvana,,,,,,,,,,,,,,,,,,,
208,989,f,e-s,elegans,,931890,1637.9986,1678,-67.3938,6.96235E+11,7.83163E+14,9.59E+17,0.51511,0.56239,0.60026,elegans,,,,,,,,,,,,,,,,,,,
209,989,f,e-s,elegans,,580403,1070.9037,1052,15.7501,2.05489E+11,1.53698E+14,1.23E+17,0.56561,0.61042,0.64537,elegans,,,,,,,,,,,,,,,,,,,
210,990,m,a-s,aurora,,1154168,1829.4472,1883,-95.6147,1.11593E+12,1.41148E+15,1.94E+18,0.5222,0.56792,0.60441,aurora,,,,,,,,,,,,,,,,,,,
211,990,m,a-s,aurora,,818249,1222.6569,1204,28.768,3.87268E+11,3.32958E+14,3.07E+17,0.5714,0.61547,0.64992,aurora,,,,,,,,,,,,,,,,,,,
212,991,f,a-e,elegans,,1139005,1749.67,1791,136.078,1.29218E+12,1.65776E+15,2.26E+18,0.59471,0.63276,0.6624,elegans,,,,,,,,,,,,,,,,,,,
213,991,f,a-e,elegans,,750230,1213.7352,1199,20.8493,3.51164E+11,3.00192E+14,2.75E+17,0.57061,0.61459,0.64894,elegans,,,,,,,,,,,,,,,,,,,
214,995,f,a-s,aurora,,1078244,1740.0947,1768,77.3001,1.18526E+12,1.50275E+15,2.02E+18,0.59301,0.63179,0.66201,aurora,,,,,,,,,,,,,,,,,,,
215,995,f,a-s,aurora,,682247,1166.9854,1146,-59.2688,2.94139E+11,2.41539E+14,2.13E+17,0.57296,0.6173,0.65194,aurora,,,,,,,,,,,,,,,,,,,
216,996,f,a-s,aurora,,1175819,1809.4939,1875,-91.8003,1.08343E+12,1.34925E+15,1.83E+18,0.51195,0.55836,0.5956,aurora,,,,,,,,,,,,,,,,,,,
217,996,f,a-s,aurora,,743917,1215.5361,1194,-57.4526,3.48755E+11,2.9829E+14,2.73E+17,0.57345,0.61759,0.65203,aurora,,,,,,,,,,,,,,,,,,,
218,998,m,a-e,elegans,,1106335,1754.599,1790,106.9965,1.2482E+12,1.60142E+15,2.18E+18,0.5934,0.63196,0.662,elegans,,,,,,,,,,,,,,,,,,,
219,998,m,a-e,elegans,,764433,1182.7673,1179,-16.9464,3.5112E+11,2.95396E+14,2.66E+17,0.57484,0.61779,0.65144,elegans,,,,,,,,,,,,,,,,,,,
220,999,f,a-e,elegans,,1113232,1755.4344,1802,-91.5007,9.5807E+11,1.15568E+15,1.52E+18,0.51481,0.5619,0.59966,elegans,,,,,,,,,,,,,,,,,,,
221,999,f,a-e,elegans,,733731,1217.4027,1197,-100.3743,3.45846E+11,2.96909E+14,2.73E+17,0.57356,0.61792,0.65264,elegans,,,,,,,,,,,,,,,,,,,
222,1000,m,s-s,silvana,,1090865,1757.9534,1782,-133.0203,9.76532E+11,1.18694E+15,1.56E+18,0.53095,0.57718,0.61398,silvana,,,,,,,,,,,,,,,,,,,
223,1000,m,s-s,silvana,,713067,1133.0342,1133,-37.5232,2.9588E+11,2.37229E+14,2.04E+17,0.56854,0.61157,0.64523,silvana,,,,,,,,,,,,,,,,,,,
224,1016,m,e-s,elegans,,1099008,1707.0961,1722,-79.3136,9.32253E+11,1.0997E+15,1.40E+18,0.53485,0.58084,0.61731,elegans,,,,,,,,,,,,,,,,,,,
225,1016,m,e-s,elegans,,766187,1179.4598,1163,50.923,3.34289E+11,2.75924E+14,2.44E+17,0.56795,0.61175,0.64578,elegans,,,,,,,,,,,,,,,,,,,
226,1017,f,a-s,aurora,,1070847,1723.753,1770,86.1427,1.19448E+12,1.51705E+15,2.04E+18,0.59669,0.63453,0.66409,aurora,,,,,,,,,,,,,,,,,,,
227,1017,f,a-s,aurora,,664627,1179.8502,1183,29.0329,2.93144E+11,2.43202E+14,2.16E+17,0.56139,0.60461,0.63827,aurora,,,,,,,,,,,,,,,,,,,
228,1018,m,a-s,aurora,,1184772,1803.2431,1833,82.267,1.3857E+12,1.8173E+15,2.53E+18,0.59,0.62917,0.65973,aurora,,,,,,,,,,,,,,,,,,,
229,1018,m,a-s,aurora,,809782,1238.2769,1225,29.5712,3.83399E+11,3.31139E+14,3.07E+17,0.5617,0.60591,0.64035,aurora,,,,,,,,,,,,,,,,,,,
230,1019,f,a-s,aurora,,1080507,1728.7514,1771,-100.9419,9.05092E+11,1.07406E+15,1.39E+18,0.51679,0.56353,0.60083,aurora,,,,,,,,,,,,,,,,,,,
231,1019,f,a-s,aurora,,692054,1175.5962,1150,127.1192,2.94855E+11,2.41294E+14,2.11E+17,0.56759,0.61203,0.64647,aurora,,,,,,,,,,,,,,,,,,,
232,1020,m,e-s,elegans,,1117667,1758.8772,1807,-105.0717,1.00262E+12,1.22002E+15,1.61E+18,0.52415,0.56981,0.60622,elegans,,,,,,,,,,,,,,,,,,,
233,1020,m,e-s,elegans,,757797,1177.7519,1165,17.8053,3.35095E+11,2.78376E+14,2.48E+17,0.5708,0.61475,0.6492,elegans,,,,,,,,,,,,,,,,,,,
234,1028,m,a-s,aurora,,1100444,1756.0353,1804,-90.4156,9.77979E+11,1.18463E+15,1.55E+18,0.52257,0.56811,0.60435,aurora,,,,,,,,,,,,,,,,,,,
235,1028,m,a-s,aurora,,771964,1190.0227,1179,-66.2491,3.5195E+11,2.96314E+14,2.67E+17,0.5727,0.61641,0.65065,aurora,,,,,,,,,,,,,,,,,,,
236,1029,m,s-s,silvana,,1138990,1796.5531,1837,-84.033,1.08174E+12,1.34724E+15,1.82E+18,0.53051,0.5757,0.61162,silvana,,,,,,,,,,,,,,,,,,,
237,1029,m,s-s,silvana,,748925,1182.1081,1174,1.2144,3.43901E+11,2.89037E+14,2.60E+17,0.5772,0.62016,0.65374,silvana,,,,,,,,,,,,,,,,,,,
238,1030,m,e-s,elegans,,1054439,1710.5792,1735,97.6822,1.11165E+12,1.38437E+15,1.83E+18,0.5918,0.63112,0.66184,elegans,,,,,,,,,,,,,,,,,,,
239,1030,m,e-s,elegans,,710435,1153.8736,1146,84.9628,2.85054E+11,2.2757E+14,1.95E+17,0.55273,0.59705,0.63143,elegans,,,,,,,,,,,,,,,,,,,
240,1036,m,a-s,aurora,,1053937,1688.4474,1738,-98.6509,8.56368E+11,9.95057E+14,1.25E+18,0.51865,0.56445,0.60091,aurora,,,,,,,,,,,,,,,,,,,
241,1036,m,a-s,aurora,,725224,1132.4175,1116,-98.6783,2.92669E+11,2.32635E+14,1.98E+17,0.56923,0.61339,0.64782,aurora,,,,,,,,,,,,,,,,,,,
242,1037,m,a-e,elegans,,1133782,1735.2357,1775,-105.4738,9.72591E+11,1.16343E+15,1.51E+18,0.5218,0.56825,0.60535,elegans,,,,,,,,,,,,,,,,,,,
243,1037,m,a-e,elegans,,790356,1190.8893,1183,-85.1766,3.61424E+11,3.04756E+14,2.76E+17,0.57163,0.61526,0.64952,elegans,,,,,,,,,,,,,,,,,,,
244,1052,m,a-e,elegans,,1151146,1776.4828,1821,-128.2016,1.04908E+12,1.28977E+15,1.72E+18,0.52424,0.57036,0.60727,elegans,,,,,,,,,,,,,,,,,,,
245,1052,m,a-e,elegans,,800738,1192.3945,1185,-31.9997,3.60302E+11,3.0245E+14,2.72E+17,0.56607,0.61001,0.64444,elegans,,,,,,,,,,,,,,,,,,,
0,1,f,,,4321.0117,892614,1581.4126,1632,124.9252,8.64661E+11,1.01731E+15,1.27E+18,0.60307,0.64004,0.66888,,Heliconiinae,Heliconius,numata,elegans,d,Ant,d,Heliconiinae,748.3259,822,-12.5148,1.56331E+11,8.26426E+13,4.73E+16,0.50912,0.55035,0.58372,,
1,1,f,,,4370.1833,889094,1567.0531,1625,128.4997,8.61024E+11,1.01076E+15,1.26E+18,0.60559,0.64226,0.67095,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
2,1,f,,,3255.1253,562096,1047.8688,1057,-2.5653,2.00347E+11,1.48943E+14,1.19E+17,0.56482,0.60766,0.6413,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
3,1,f,,,3331.0836,582341,1054.8397,1049,10.6096,2.01196E+11,1.4854E+14,1.18E+17,0.56033,0.60457,0.63916,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
4,1,f,,,4474.4259,893173,1573.867,1630,125.1786,8.84496E+11,1.04795E+15,1.31E+18,0.61051,0.64706,0.6757,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
5,1,f,,,4364.6858,890509,1579.9581,1631,127.9154,8.60684E+11,1.01164E+15,1.26E+18,0.60277,0.63975,0.66859,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
6,1,f,,,3368.9831,582295,1055.1082,1050,13.6585,2.00617E+11,1.47985E+14,1.17E+17,0.55901,0.60326,0.63783,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
7,1,f,,,3270.0126,559574,1045.8448,1053,-1.3757,1.97994E+11,1.46735E+14,1.17E+17,0.5649,0.60785,0.64156,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
8,18,f,,,4754.8767,957759,1678.3542,1756,137.3875,1.13181E+12,1.45396E+15,1.97E+18,0.61906,0.6545,0.6823,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
9,18,f,,,4573.764,963467,1685.3958,1726,147.1152,1.0685E+12,1.34362E+15,1.79E+18,0.61014,0.6473,0.67631,,Heliconiinae,Heliconius,numata,elegans,d,Ant,g,Heliconiinae,760.4467,841,2.9591,1.72401E+11,9.23999E+13,5.37E+16,0.50299,0.54427,0.57774,,
10,18,f,,,4368.568,607886,1169.9062,1148,100.0058,2.81883E+11,2.36469E+14,2.12E+17,0.59317,0.63588,0.66914,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
11,18,f,,,3901.7842,615863,1180.507,1194,45.3397,2.8098E+11,2.35329E+14,2.11E+17,0.56571,0.60775,0.64062,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
12,18,f,,,4611.0361,967718,1691.5572,1732,147.5335,1.08308E+12,1.36789E+15,1.83E+18,0.61081,0.64797,0.67698,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
13,18,f,,,4797.6219,955130,1678.7464,1758,140.9516,1.12961E+12,1.4518E+15,1.97E+18,0.61861,0.65403,0.68183,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
14,18,f,,,4024.1273,617625,1178.344,1195,19.3249,2.81699E+11,2.35808E+14,2.11E+17,0.56515,0.60708,0.6399,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
15,18,f,,,4442.8523,606606,1168.9169,1139,106.9468,2.82061E+11,2.36813E+14,2.12E+17,0.59868,0.64167,0.67517,,Heliconiinae,Heliconius,numata,elegans,,,,,,,,,,,,,,,
16,107,f,,,4623.3132,982135,1639.9539,1702,168.4526,1.12136E+12,1.41241E+15,1.88E+18,0.62781,0.66319,0.69088,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,d,Ithomiinae,804.4745,886,11.1009,1.9668E+11,1.11643E+14,6.88E+16,0.50508,0.54675,0.58066,,
17,107,f,,,4644.7518,986287,1657.1934,1728,128.0979,1.14016E+12,1.44528E+15,1.93E+18,0.62221,0.65731,0.68473,,Ithomiinae,Melinaea,marsaeus,phasiana,d,Ant,g,Ithomiinae,803.7129,888,31.2876,1.97271E+11,1.11939E+14,6.90E+16,0.50364,0.54523,0.57916,,
18,107,f,,,3768.8237,658501,1167.084,1168,66.7385,2.90165E+11,2.39228E+14,2.11E+17,0.56833,0.61091,0.64397,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
19,107,f,,,3661.042,646075,1185.7443,1200,91.6503,3.06168E+11,2.59544E+14,2.35E+17,0.57366,0.61489,0.64703,,Ithomiinae,Melinaea,marsaeus,phasiana,,,,,,,,,,,,,,,
20,107,f,,,4662.3082,987879,1655.5102,1729,121.1227,1.14546E+12,1.45357E+15,1.95E+18,0.62279,0.65783,0.68523,,Ithomiinae,Melinaea,marsaeus,phasiana,v,Ant,d,Ithomiinae,805.2907,889,34.1231,1.97891E+11,1.1244E+14,6.94E+16,0.50345,0.54513,0.57913,,
